affiliate_id;created_at;date;updated_at;amount;status;type;fee_id
1525;2023-01-01 00:00:00;2023-12-01 00:00:00;2023-11-15;240;Pagado;cash;1
1525;2024-01-01 00:00:00;2024-12-01 00:00:00;2024-12-06;360;Pagado;cash;1
1526;2005-03-01 00:00:00;2005-07-01 00:00:00;2005-10-19;100;Pagado;cash;1
1526;2005-08-01 00:00:00;2006-05-01 00:00:00;2007-05-03;200;Pagado;cash;1
1526;2007-12-01 00:00:00;2008-02-01 00:00:00;2009-04-16;60;Pagado;cash;1
1526;2008-03-01 00:00:00;2008-07-01 00:00:00;2009-06-19;100;Pagado;cash;1
1526;2008-08-01 00:00:00;2008-10-01 00:00:00;2009-07-16;60;Pagado;cash;1
1526;2008-11-01 00:00:00;2009-08-01 00:00:00;2010-04-04;200;Pagado;cash;1
1526;2009-09-01 00:00:00;2010-01-01 00:00:00;2010-05-12;100;Pagado;cash;1
1526;2010-02-01 00:00:00;2010-11-01 00:00:00;2010-11-15;200;Pagado;cash;1
1526;2010-12-01 00:00:00;2011-04-01 00:00:00;2011-06-08;100;Pagado;cash;1
1526;2011-05-01 00:00:00;2011-12-01 00:00:00;2011-12-09;160;Pagado;cash;1
1526;2012-01-01 00:00:00;2012-04-01 00:00:00;2012-04-27;80;Pagado;cash;1
1526;2012-05-01 00:00:00;2012-11-01 00:00:00;2012-11-28;140;Pagado;cash;1
1526;2012-12-01 00:00:00;2013-09-01 00:00:00;2013-12-16;200;Pagado;cash;1
1526;2013-10-01 00:00:00;2013-11-01 00:00:00;2013-12-18;40;Pagado;cash;1
1526;2013-12-01 00:00:00;2014-11-01 00:00:00;2014-12-11;240;Pagado;cash;1
1526;2014-12-01 00:00:00;2015-11-01 00:00:00;2015-12-11;240;Pagado;cash;1
1526;2015-12-01 00:00:00;2016-11-01 00:00:00;2016-12-14;240;Pagado;cash;1
1526;2016-12-01 00:00:00;2017-09-01 00:00:00;2017-12-14;200;Pagado;cash;1
1526;2017-10-01 00:00:00;2017-12-01 00:00:00;2017-12-22;60;Pagado;cash;1
1526;2018-01-01 00:00:00;2018-12-01 00:00:00;2018-12-19;240;Pagado;cash;1
1526;2019-01-01 00:00:00;2019-12-01 00:00:00;2019-12-11;240;Pagado;cash;1
1526;2006-06-01 00:00:00;2007-09-01 00:00:00;;360;Pagado;cash;1
1527;2006-12-01 00:00:00;2007-04-01 00:00:00;2007-10-05;100;Pagado;cash;1
1527;2008-12-01 00:00:00;2013-01-01 00:00:00;2020-12-14;1000;Pagado;cash;1
1527;2013-02-01 00:00:00;2015-03-01 00:00:00;2021-03-15;520;Pagado;cash;1
1527;2015-04-01 00:00:00;2016-04-01 00:00:00;2021-05-03;260;Pagado;cash;1
1527;2016-05-01 00:00:00;2017-05-01 00:00:00;2021-06-09;260;Pagado;cash;1
1527;2017-06-01 00:00:00;2019-11-01 00:00:00;2021-08-19;600;Pagado;cash;1
1527;2019-12-01 00:00:00;2020-12-01 00:00:00;2021-09-16;200;Pagado;cash;1
1527;2021-01-01 00:00:00;2021-09-01 00:00:00;2021-09-17;180;Pagado;cash;1
1527;2021-10-01 00:00:00;2021-12-01 00:00:00;2021-10-07;60;Pagado;cash;1
1527;2022-01-01 00:00:00;2022-12-01 00:00:00;2022-11-22;240;Pagado;cash;1
1527;2023-01-01 00:00:00;2023-12-01 00:00:00;2023-11-21;240;Pagado;cash;1
1527;2024-01-01 00:00:00;2024-03-01 00:00:00;2024-04-24;90;Pagado;cash;1
1527;2024-04-01 00:00:00;2024-07-01 00:00:00;2024-08-21;120;Pagado;cash;1
1527;2024-08-01 00:00:00;2024-12-01 00:00:00;2024-12-09;150;Pagado;cash;1
1527;2025-01-01 00:00:00;2025-12-01 00:00:00;2025-12-17;360;Pagado;cash;1
1528;2005-03-01 00:00:00;2005-07-01 00:00:00;2005-11-16;100;Pagado;cash;1
1528;2005-08-01 00:00:00;2006-01-01 00:00:00;2006-02-10;120;Pagado;cash;1
1528;2006-02-01 00:00:00;2006-06-01 00:00:00;2007-08-13;100;Pagado;cash;1
1528;2006-07-01 00:00:00;2006-11-01 00:00:00;2007-09-05;100;Pagado;cash;1
1528;2007-05-01 00:00:00;2007-09-01 00:00:00;2007-11-20;100;Pagado;cash;1
1528;2007-10-01 00:00:00;2007-12-01 00:00:00;2007-12-04;60;Pagado;cash;1
1528;2008-03-01 00:00:00;2008-06-01 00:00:00;2008-07-02;80;Pagado;cash;1
1528;2008-07-01 00:00:00;2008-07-01 00:00:00;2008-08-12;20;Pagado;cash;1
1528;2008-08-01 00:00:00;2008-08-01 00:00:00;2008-09-03;20;Pagado;cash;1
1528;2008-09-01 00:00:00;2008-12-01 00:00:00;2008-11-29;80;Pagado;cash;1
1528;2009-01-01 00:00:00;2009-11-01 00:00:00;2009-12-16;220;Pagado;cash;1
1528;2009-12-01 00:00:00;2011-12-01 00:00:00;2022-04-15;500;Pagado;cash;1
1529;2005-04-01 00:00:00;2006-03-01 00:00:00;2007-11-23;240;Pagado;cash;1
1530;2005-03-01 00:00:00;2005-07-01 00:00:00;2006-12-11;100;Pagado;cash;1
1530;2005-08-01 00:00:00;2006-10-01 00:00:00;2008-04-03;300;Pagado;cash;1
1530;2006-11-01 00:00:00;2008-11-01 00:00:00;2022-07-20;500;Pagado;cash;1
1530;2008-12-01 00:00:00;2010-12-01 00:00:00;2023-09-18;500;Pagado;cash;1
1530;2012-09-01 00:00:00;2014-04-01 00:00:00;2023-12-14;400;Pagado;cash;1
1531;2005-04-01 00:00:00;2005-05-01 00:00:00;2008-01-18;40;Pagado;cash;1
1531;2005-06-01 00:00:00;2005-08-01 00:00:00;2008-02-22;60;Pagado;cash;1
1531;2005-09-01 00:00:00;2005-11-01 00:00:00;2008-04-03;300;Pagado;cash;1
1531;2006-12-01 00:00:00;2007-02-01 00:00:00;2008-07-04;60;Pagado;cash;1
1532;2005-04-01 00:00:00;2005-04-01 00:00:00;2005-08-23;20;Pagado;cash;1
1532;2005-05-01 00:00:00;2005-12-01 00:00:00;2007-02-12;160;Pagado;cash;1
1532;2006-01-01 00:00:00;2006-05-01 00:00:00;2007-02-26;100;Pagado;cash;1
1532;2006-06-01 00:00:00;2006-12-01 00:00:00;2007-04-04;140;Pagado;cash;1
1532;2007-01-01 00:00:00;2010-06-01 00:00:00;2010-06-07;840;Pagado;cash;1
1532;2010-07-01 00:00:00;2011-04-01 00:00:00;2015-08-26;200;Pagado;cash;1
1533;2005-04-01 00:00:00;2005-08-01 00:00:00;2006-03-17;100;Pagado;cash;1
1533;2005-09-01 00:00:00;2005-10-01 00:00:00;2007-02-01;40;Pagado;cash;1
1533;2005-11-01 00:00:00;2005-12-01 00:00:00;2007-02-22;40;Pagado;cash;1
1533;2006-01-01 00:00:00;2006-04-01 00:00:00;2007-11-13;80;Pagado;cash;1
1533;2006-05-01 00:00:00;2007-02-01 00:00:00;2009-02-02;200;Pagado;cash;1
1534;2005-04-01 00:00:00;2005-08-01 00:00:00;2006-03-09;100;Pagado;cash;1
1534;2005-09-01 00:00:00;2006-08-01 00:00:00;2018-11-06;240;Pagado;cash;1
1535;2005-04-01 00:00:00;2005-08-01 00:00:00;2006-03-09;100;Pagado;cash;1
1536;2005-04-01 00:00:00;2005-05-01 00:00:00;2005-08-01;40;Pagado;cash;1
1538;2005-04-01 00:00:00;2005-04-01 00:00:00;2005-05-04;20;Pagado;cash;1
1538;2005-04-01 00:00:00;2009-05-01 00:00:00;2009-05-15;1000;Pagado;cash;1
1539;2005-04-01 00:00:00;2005-04-01 00:00:00;2005-08-03;20;Pagado;cash;1
1539;2005-05-01 00:00:00;2005-06-01 00:00:00;2006-10-26;40;Pagado;cash;1
1539;2005-07-01 00:00:00;2005-08-01 00:00:00;2006-11-17;40;Pagado;cash;1
1539;2005-09-01 00:00:00;2005-10-01 00:00:00;2006-11-24;40;Pagado;cash;1
1539;2005-11-01 00:00:00;2005-12-01 00:00:00;2006-12-01;40;Pagado;cash;1
1539;2006-01-01 00:00:00;2006-02-01 00:00:00;2006-12-05;40;Pagado;cash;1
1539;2006-03-01 00:00:00;2006-04-01 00:00:00;2006-12-11;40;Pagado;cash;1
1539;2006-05-01 00:00:00;2006-10-01 00:00:00;2006-12-22;120;Pagado;cash;1
1539;2006-11-01 00:00:00;2006-12-01 00:00:00;2007-01-05;40;Pagado;cash;1
1539;2007-01-01 00:00:00;2007-01-01 00:00:00;2007-01-19;20;Pagado;cash;1
1539;2007-02-01 00:00:00;2007-02-01 00:00:00;2007-01-26;20;Pagado;cash;1
1539;2007-03-01 00:00:00;2007-03-01 00:00:00;2007-02-09;20;Pagado;cash;1
1539;2007-04-01 00:00:00;2007-04-01 00:00:00;2007-03-16;20;Pagado;cash;1
1539;2007-05-01 00:00:00;2007-05-01 00:00:00;2007-04-11;20;Pagado;cash;1
1539;2007-05-01 00:00:00;2007-06-01 00:00:00;2007-07-31;40;Pagado;cash;1
1539;2007-07-01 00:00:00;2007-07-01 00:00:00;2007-08-21;20;Pagado;cash;1
1539;2007-08-01 00:00:00;2007-09-01 00:00:00;2007-10-12;40;Pagado;cash;1
1539;2007-12-01 00:00:00;2008-04-01 00:00:00;2008-10-17;100;Pagado;cash;1
1539;2008-05-01 00:00:00;2008-11-01 00:00:00;2008-11-20;140;Pagado;cash;1
1539;2008-12-01 00:00:00;2010-12-01 00:00:00;2023-02-06;500;Pagado;cash;1
1539;2011-01-01 00:00:00;2011-10-01 00:00:00;2023-03-22;200;Pagado;cash;1
1540;2005-04-01 00:00:00;2008-02-01 00:00:00;2010-12-07;700;Pagado;cash;1
1540;2008-03-01 00:00:00;2008-04-01 00:00:00;2011-01-13;40;Pagado;cash;1
1540;2008-05-01 00:00:00;2008-06-01 00:00:00;2011-02-12;40;Pagado;cash;1
1540;2008-07-01 00:00:00;2011-02-01 00:00:00;2011-03-16;640;Pagado;cash;1
1540;2011-03-01 00:00:00;2011-12-01 00:00:00;2011-12-22;200;Pagado;cash;1
1540;2012-01-01 00:00:00;2012-11-01 00:00:00;2012-12-13;220;Pagado;cash;1
1540;2013-12-01 00:00:00;2013-11-01 00:00:00;2013-12-09;240;Pagado;cash;1
1540;2013-12-01 00:00:00;2014-11-01 00:00:00;2014-12-19;240;Pagado;cash;1
1540;2014-12-01 00:00:00;2015-11-01 00:00:00;2015-12-10;240;Pagado;cash;1
1540;2015-12-01 00:00:00;2016-11-01 00:00:00;2016-12-13;240;Pagado;cash;1
1540;2016-12-01 00:00:00;2017-11-01 00:00:00;2017-12-12;240;Pagado;cash;1
1540;2017-12-01 00:00:00;2018-11-01 00:00:00;2018-12-07;240;Pagado;cash;1
1540;2018-12-01 00:00:00;2019-11-01 00:00:00;2019-12-10;240;Pagado;cash;1
1540;2019-12-01 00:00:00;2020-09-01 00:00:00;2020-09-24;200;Pagado;cash;1
1540;2020-10-01 00:00:00;2020-12-01 00:00:00;2020-11-30;60;Pagado;cash;1
1540;2021-01-01 00:00:00;2021-12-01 00:00:00;2021-11-29;240;Pagado;cash;1
1540;2022-01-01 00:00:00;2022-10-01 00:00:00;2022-10-26;200;Pagado;cash;1
1540;2022-11-01 00:00:00;2022-12-01 00:00:00;2022-11-30;40;Pagado;cash;1
1540;2023-01-01 00:00:00;2023-06-01 00:00:00;2023-11-29;120;Pagado;cash;1
1540;2023-07-01 00:00:00;2023-12-01 00:00:00;2023-12-01;120;Pagado;cash;1
1540;2024-01-01 00:00:00;2024-12-01 00:00:00;2024-12-13;360;Pagado;cash;1
1540;2025-01-01 00:00:00;2025-12-01 00:00:00;2025-12-17;360;Pagado;cash;1
1541;2005-04-01 00:00:00;2007-04-01 00:00:00;2007-04-03;500;Pagado;cash;1
1542;2005-04-01 00:00:00;2005-05-01 00:00:00;2007-08-03;40;Pagado;cash;1
1542;2005-07-01 00:00:00;2005-07-01 00:00:00;2007-09-05;20;Pagado;cash;1
1542;2005-07-01 00:00:00;2005-07-01 00:00:00;2007-10-03;20;Pagado;cash;1
1542;2005-08-01 00:00:00;2005-08-01 00:00:00;2007-12-05;20;Pagado;cash;1
1543;2005-05-01 00:00:00;2010-06-01 00:00:00;2010-06-08;1240;Pagado;cash;1
1543;2010-07-01 00:00:00;2010-11-01 00:00:00;2010-12-08;100;Pagado;cash;1
1544;2005-04-01 00:00:00;2006-12-01 00:00:00;2006-12-22;420;Pagado;cash;1
1544;2007-01-01 00:00:00;2007-12-01 00:00:00;2007-12-14;240;Pagado;cash;1
1548;2005-05-01 00:00:00;2005-09-01 00:00:00;2006-02-02;100;Pagado;cash;1
1548;2005-10-01 00:00:00;2006-02-01 00:00:00;2006-08-15;100;Pagado;cash;1
1548;2006-03-01 00:00:00;2006-08-01 00:00:00;2006-08-15;120;Pagado;cash;1
1548;2006-09-01 00:00:00;2007-04-01 00:00:00;2007-04-02;160;Pagado;cash;1
1548;2007-05-01 00:00:00;2007-05-01 00:00:00;2007-07-30;20;Pagado;cash;1
1548;2007-06-01 00:00:00;2007-06-01 00:00:00;2007-08-16;20;Pagado;cash;1
1548;2007-07-01 00:00:00;2007-11-01 00:00:00;2007-12-21;100;Pagado;cash;1
1550;2005-05-01 00:00:00;2006-01-01 00:00:00;2006-12-20;180;Pagado;cash;1
1550;2006-02-01 00:00:00;2008-02-01 00:00:00;2020-10-08;500;Pagado;cash;1
1550;2008-03-01 00:00:00;2008-12-01 00:00:00;2020-11-17;200;Pagado;cash;1
1550;2009-01-01 00:00:00;2009-05-01 00:00:00;2020-11-30;100;Pagado;cash;1
1550;2009-06-01 00:00:00;2010-03-01 00:00:00;2020-12-21;200;Pagado;cash;1
1550;2010-04-01 00:00:00;2011-06-01 00:00:00;2021-07-28;300;Pagado;cash;1
1550;2011-07-01 00:00:00;2011-11-01 00:00:00;2021-08-10;100;Pagado;cash;1
1550;2011-12-01 00:00:00;2012-02-01 00:00:00;2021-08-23;300;Pagado;cash;1
1550;2012-03-01 00:00:00;2013-05-01 00:00:00;2021-09-17;300;Pagado;cash;1
1550;2013-06-01 00:00:00;2014-08-01 00:00:00;2021-11-15;300;Pagado;cash;1
1550;2014-09-01 00:00:00;2015-11-01 00:00:00;2021-12-08;300;Pagado;cash;1
1550;2015-12-01 00:00:00;2017-02-01 00:00:00;2022-04-13;300;Pagado;cash;1
1550;2019-10-01 00:00:00;2020-07-01 00:00:00;2022-09-30;200;Pagado;cash;1
1550;2020-08-01 00:00:00;2021-10-01 00:00:00;2022-11-24;300;Pagado;cash;1
1550;2021-11-01 00:00:00;2022-06-01 00:00:00;2023-03-21;160;Pagado;cash;1
1550;2022-07-01 00:00:00;2023-04-01 00:00:00;2023-06-29;200;Pagado;cash;1
1550;2023-05-01 00:00:00;2023-12-01 00:00:00;2023-11-29;160;Pagado;cash;1
1550;2024-01-01 00:00:00;2024-07-01 00:00:00;2024-08-13;210;Pagado;cash;1
1550;2024-07-01 00:00:00;2024-12-01 00:00:00;2024-11-22;180;Pagado;cash;1
1550;2025-10-01 00:00:00;2025-12-01 00:00:00;2025-12-23;90;Pagado;cash;1
1553;2005-05-01 00:00:00;2005-06-01 00:00:00;2005-10-21;40;Pagado;cash;1
1553;2005-07-01 00:00:00;2005-11-01 00:00:00;2006-06-26;100;Pagado;cash;1
1553;2005-12-01 00:00:00;2006-04-01 00:00:00;2006-11-04;100;Pagado;cash;1
1553;2006-05-01 00:00:00;2006-11-01 00:00:00;2006-12-12;140;Pagado;cash;1
1553;2006-12-01 00:00:00;2007-01-01 00:00:00;2007-04-14;40;Pagado;cash;1
1553;2007-02-01 00:00:00;2007-02-01 00:00:00;2007-09-11;20;Pagado;cash;1
1553;2007-03-01 00:00:00;2007-03-01 00:00:00;2007-09-18;20;Pagado;cash;1
1553;2007-04-01 00:00:00;2007-10-01 00:00:00;2007-11-12;140;Pagado;cash;1
1553;2007-11-01 00:00:00;2007-11-01 00:00:00;2008-01-07;60;Pagado;cash;1
1553;2008-02-01 00:00:00;2008-02-01 00:00:00;2008-02-12;20;Pagado;cash;1
1553;2008-03-01 00:00:00;2008-05-01 00:00:00;2008-08-12;60;Pagado;cash;1
1553;2008-06-01 00:00:00;2008-10-01 00:00:00;2008-11-19;100;Pagado;cash;1
1553;2008-11-01 00:00:00;2009-11-01 00:00:00;2009-12-12;260;Pagado;cash;1
1553;2009-12-01 00:00:00;2010-04-01 00:00:00;2010-11-20;100;Pagado;cash;1
1553;2010-05-01 00:00:00;2010-11-01 00:00:00;2010-12-15;140;Pagado;cash;1
1553;2010-12-01 00:00:00;2011-02-01 00:00:00;2011-04-07;60;Pagado;cash;1
1553;2011-03-01 00:00:00;2011-06-01 00:00:00;2011-09-24;80;Pagado;cash;1
1553;2011-07-01 00:00:00;2011-11-01 00:00:00;2011-11-26;100;Pagado;cash;1
1553;2011-12-01 00:00:00;2012-11-01 00:00:00;2012-12-18;240;Pagado;cash;1
1553;2013-12-01 00:00:00;2013-04-01 00:00:00;2013-11-22;100;Pagado;cash;1
1553;2013-05-01 00:00:00;2013-11-01 00:00:00;2013-12-13;140;Pagado;cash;1
1553;2013-12-01 00:00:00;2014-12-01 00:00:00;2014-12-11;240;Pagado;cash;1
1553;2014-12-01 00:00:00;2015-02-01 00:00:00;2015-05-11;60;Pagado;cash;1
1553;2015-03-01 00:00:00;2015-04-01 00:00:00;2015-11-26;40;Pagado;cash;1
1553;2015-05-01 00:00:00;2015-11-01 00:00:00;2015-11-27;140;Pagado;cash;1
1553;2015-12-01 00:00:00;2016-05-01 00:00:00;2016-11-22;120;Pagado;cash;1
1553;2016-06-01 00:00:00;2016-11-01 00:00:00;2016-12-08;120;Pagado;cash;1
1553;2016-12-01 00:00:00;2017-11-01 00:00:00;2017-12-08;240;Pagado;cash;1
1553;2017-12-01 00:00:00;2018-11-01 00:00:00;2018-12-20;240;Pagado;cash;1
1553;2018-12-01 00:00:00;2019-11-01 00:00:00;2019-12-06;240;Pagado;cash;1
1553;2019-07-01 00:00:00;2020-04-01 00:00:00;2020-09-29;200;Pagado;cash;1
1553;2020-05-01 00:00:00;2020-10-01 00:00:00;2020-10-01;120;Pagado;cash;1
1553;2020-11-01 00:00:00;2020-12-01 00:00:00;2020-11-18;40;Pagado;cash;1
1553;2021-01-01 00:00:00;2021-12-01 00:00:00;2021-11-30;240;Pagado;cash;1
1553;2022-01-01 00:00:00;2022-12-01 00:00:00;2022-11-29;240;Pagado;cash;1
1553;2023-01-01 00:00:00;2023-12-01 00:00:00;2023-11-09;240;Pagado;cash;1
1553;2024-01-01 00:00:00;2024-12-01 00:00:00;2024-11-22;360;Pagado;cash;1
1553;2025-10-01 00:00:00;2025-12-01 00:00:00;2025-11-26;90;Pagado;cash;1
1554;2005-05-01 00:00:00;2005-07-01 00:00:00;2005-12-06;60;Pagado;cash;1
1554;2005-08-01 00:00:00;2005-12-01 00:00:00;2007-03-10;100;Pagado;cash;1
1554;2006-02-01 00:00:00;2006-04-01 00:00:00;2007-07-10;60;Pagado;cash;1
1554;2006-01-01 00:00:00;2006-03-01 00:00:00;2007-09-07;60;Pagado;cash;1
1554;2006-04-01 00:00:00;2007-01-01 00:00:00;2007-11-07;200;Pagado;cash;1
1554;2007-03-01 00:00:00;2007-11-01 00:00:00;2007-12-10;140;Pagado;cash;1
1554;2007-05-01 00:00:00;2007-05-01 00:00:00;2008-01-11;20;Pagado;cash;1
1554;2008-01-01 00:00:00;2008-03-01 00:00:00;2008-04-10;60;Pagado;cash;1
1554;2008-01-01 00:00:00;2008-02-01 00:00:00;2008-04-10;40;Pagado;cash;1
1554;2008-03-01 00:00:00;2008-12-01 00:00:00;2008-12-05;200;Pagado;cash;1
1554;2009-01-01 00:00:00;2009-11-01 00:00:00;2009-12-14;220;Pagado;cash;1
1554;2009-12-01 00:00:00;2010-11-01 00:00:00;2010-12-07;240;Pagado;cash;1
1554;2010-12-01 00:00:00;2011-11-01 00:00:00;2011-11-04;240;Pagado;cash;1
1554;2011-12-01 00:00:00;2012-11-01 00:00:00;2012-11-09;240;Pagado;cash;1
1554;2012-11-01 00:00:00;2013-11-01 00:00:00;2013-11-19;240;Pagado;cash;1
1554;2013-12-01 00:00:00;2014-11-01 00:00:00;2014-11-26;240;Pagado;cash;1
1554;2014-12-01 00:00:00;2015-11-01 00:00:00;2015-11-12;240;Pagado;cash;1
1554;2015-12-01 00:00:00;2016-11-01 00:00:00;2016-12-12;240;Pagado;cash;1
1554;2016-12-01 00:00:00;2017-11-01 00:00:00;2017-11-06;240;Pagado;cash;1
1554;2017-12-01 00:00:00;2018-06-01 00:00:00;2018-11-19;140;Pagado;cash;1
1554;2018-07-01 00:00:00;2018-12-01 00:00:00;2018-11-20;120;Pagado;cash;1
1554;2019-01-01 00:00:00;2019-12-01 00:00:00;2019-11-04;240;Pagado;cash;1
1554;2020-01-01 00:00:00;2020-12-01 00:00:00;2020-11-26;240;Pagado;cash;1
1554;2021-01-01 00:00:00;2021-12-01 00:00:00;2021-12-01;240;Pagado;cash;1
1554;2022-01-01 00:00:00;2022-12-01 00:00:00;2022-12-08;240;Pagado;cash;1
1554;2023-01-01 00:00:00;2023-12-01 00:00:00;2023-12-11;240;Pagado;cash;1
1554;2024-01-01 00:00:00;2024-12-01 00:00:00;2024-12-10;360;Pagado;cash;1
1554;2025-10-01 00:00:00;2025-12-01 00:00:00;2025-12-18;90;Pagado;cash;1
1555;2005-05-01 00:00:00;2005-06-01 00:00:00;2005-08-15;40;Pagado;cash;1
1555;2005-07-01 00:00:00;2005-09-01 00:00:00;2007-06-15;60;Pagado;cash;1
1555;2005-10-01 00:00:00;2005-10-01 00:00:00;2007-11-14;20;Pagado;cash;1
1556;2005-05-01 00:00:00;2005-12-01 00:00:00;2006-07-24;160;Pagado;cash;1
1556;2006-01-01 00:00:00;2006-05-01 00:00:00;2006-09-06;100;Pagado;cash;1
1556;2006-06-01 00:00:00;2006-10-01 00:00:00;2006-12-21;100;Pagado;cash;1
1556;2006-11-01 00:00:00;2006-04-01 00:00:00;2007-06-20;120;Pagado;cash;1
1556;2007-10-01 00:00:00;2007-10-01 00:00:00;2007-11-17;120;Pagado;cash;1
1556;2008-06-01 00:00:00;2008-10-01 00:00:00;2008-11-17;100;Pagado;cash;1
1556;2008-11-01 00:00:00;2009-03-01 00:00:00;2009-08-13;100;Pagado;cash;1
1556;2009-04-01 00:00:00;2009-08-01 00:00:00;2009-10-20;100;Pagado;cash;1
1556;2009-09-01 00:00:00;2009-11-01 00:00:00;2009-12-15;60;Pagado;cash;1
1556;2009-12-01 00:00:00;2010-05-01 00:00:00;2010-06-05;120;Pagado;cash;1
1556;2010-06-01 00:00:00;2010-10-01 00:00:00;2010-11-17;100;Pagado;cash;1
1556;2010-11-01 00:00:00;2010-12-01 00:00:00;2010-12-22;40;Pagado;cash;1
1556;2011-01-01 00:00:00;2011-05-01 00:00:00;2011-09-08;100;Pagado;cash;1
1556;2011-06-01 00:00:00;2011-11-01 00:00:00;2011-11-04;120;Pagado;cash;1
1556;2011-12-01 00:00:00;2012-04-01 00:00:00;2012-08-23;100;Pagado;cash;1
1556;2012-05-01 00:00:00;2012-11-01 00:00:00;2012-11-19;140;Pagado;cash;1
1556;2012-12-01 00:00:00;2013-07-01 00:00:00;2013-10-22;160;Pagado;cash;1
1556;2013-08-01 00:00:00;2013-11-01 00:00:00;2013-11-21;80;Pagado;cash;1
1556;2013-12-01 00:00:00;2014-05-01 00:00:00;2014-09-25;120;Pagado;cash;1
1556;2014-06-01 00:00:00;2014-11-01 00:00:00;2014-12-02;120;Pagado;cash;1
1556;2015-06-01 00:00:00;2015-11-01 00:00:00;2015-12-16;120;Pagado;cash;1
1556;2015-12-01 00:00:00;2015-12-01 00:00:00;2015-12-16;20;Pagado;cash;1
1556;2016-03-01 00:00:00;2016-03-01 00:00:00;2016-10-06;20;Pagado;cash;1
1556;2016-04-01 00:00:00;2016-04-01 00:00:00;2016-10-06;20;Pagado;cash;1
1556;2016-01-01 00:00:00;2016-02-01 00:00:00;2016-10-25;40;Pagado;cash;1
1556;2016-05-01 00:00:00;2016-06-01 00:00:00;2016-11-04;40;Pagado;cash;1
1556;2016-07-01 00:00:00;2016-12-01 00:00:00;2016-11-16;120;Pagado;cash;1
1556;2017-01-01 00:00:00;2017-08-01 00:00:00;2017-10-24;160;Pagado;cash;1
1556;2017-09-01 00:00:00;2017-12-01 00:00:00;2017-11-13;80;Pagado;cash;1
1556;2018-01-01 00:00:00;2018-06-01 00:00:00;2018-09-27;120;Pagado;cash;1
1556;2018-07-01 00:00:00;2018-12-01 00:00:00;2018-12-07;120;Pagado;cash;1
1556;2019-01-01 00:00:00;2019-06-01 00:00:00;2019-07-12;120;Pagado;cash;1
1556;2019-07-01 00:00:00;2019-12-01 00:00:00;2019-12-02;120;Pagado;cash;1
1556;2020-01-01 00:00:00;2020-10-01 00:00:00;2020-09-25;200;Pagado;cash;1
1556;2020-11-01 00:00:00;2020-12-01 00:00:00;2020-11-17;40;Pagado;cash;1
1556;2020-11-01 00:00:00;2021-06-01 00:00:00;2021-08-16;160;Pagado;cash;1
1556;2021-07-01 00:00:00;2021-12-01 00:00:00;2021-11-15;120;Pagado;cash;1
1556;2022-01-01 00:00:00;2022-07-01 00:00:00;2022-08-09;140;Pagado;cash;1
1556;2022-08-01 00:00:00;2022-12-01 00:00:00;2022-11-17;100;Pagado;cash;1
1556;2023-01-01 00:00:00;2023-07-01 00:00:00;2023-07-07;140;Pagado;cash;1
1556;2023-08-01 00:00:00;2023-12-01 00:00:00;2023-11-17;100;Pagado;cash;1
1556;2024-07-01 00:00:00;2024-12-01 00:00:00;2024-11-22;180;Pagado;cash;1
1556;2024-01-01 00:00:00;2024-06-01 00:00:00;2025-06-12;180;Pagado;cash;1
1556;2025-01-01 00:00:00;2025-06-01 00:00:00;2025-06-26;180;Pagado;cash;1
1556;2025-07-01 00:00:00;2025-09-01 00:00:00;2025-09-19;90;Pagado;cash;1
1556;2025-10-01 00:00:00;2025-12-01 00:00:00;2025-12-01;90;Pagado;cash;1
1557;2005-06-01 00:00:00;2007-12-01 00:00:00;2007-12-12;620;Pagado;cash;1
1557;2008-01-01 00:00:00;2008-01-01 00:00:00;2008-03-27;20;Pagado;cash;1
1557;2008-02-01 00:00:00;2008-02-01 00:00:00;2008-10-03;20;Pagado;cash;1
1557;2008-03-01 00:00:00;2008-07-01 00:00:00;2011-02-22;100;Pagado;cash;1
1558;2005-05-01 00:00:00;2005-05-01 00:00:00;2005-07-29;20;Pagado;cash;1
1559;2005-05-01 00:00:00;2005-12-01 00:00:00;2006-01-09;160;Pagado;cash;1
1560;2005-05-01 00:00:00;2005-06-01 00:00:00;2007-07-26;40;Pagado;cash;1
1560;2005-07-01 00:00:00;2005-08-01 00:00:00;2007-08-16;40;Pagado;cash;1
1560;2005-09-01 00:00:00;2005-10-01 00:00:00;2007-09-12;40;Pagado;cash;1
1560;2005-11-01 00:00:00;2007-06-01 00:00:00;2007-09-24;400;Pagado;cash;1
1560;2007-07-01 00:00:00;2007-07-01 00:00:00;2007-10-03;20;Pagado;cash;1
1560;2007-08-01 00:00:00;2007-08-01 00:00:00;2007-10-10;20;Pagado;cash;1
1560;2007-09-01 00:00:00;2007-09-01 00:00:00;2007-10-11;20;Pagado;cash;1
1560;2007-10-01 00:00:00;2007-10-01 00:00:00;2007-11-09;20;Pagado;cash;1
1560;2007-11-01 00:00:00;2007-12-01 00:00:00;2007-12-17;40;Pagado;cash;1
1560;2008-01-01 00:00:00;2008-03-01 00:00:00;2008-06-10;60;Pagado;cash;1
1560;2008-04-01 00:00:00;2008-08-01 00:00:00;2008-12-05;100;Pagado;cash;1
1560;2008-09-01 00:00:00;2008-10-01 00:00:00;2008-12-05;40;Pagado;cash;1
1560;2008-11-01 00:00:00;2011-11-01 00:00:00;2011-12-22;500;Pagado;cash;1
